Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
poulsard1;0;1;1;F4;0;31.94359079;-21.9716989;168.4;0.0
poulsard1;0;1;1;F5;0;31.81871819;-19.10760972;173.46;0.0
poulsard2;0;1;1;0;0;25.89156412;-19.47339069;19.17;1.874709238
poulsard2;0;1;1;1;0;25.80455958;-20.75078264;19.15;1.842678208
poulsard2;0;1;1;1;1;25.15661834;-21.19874708;19.73;1.835912468
poulsard2;0;1;1;1;2;23.98642518;-20.21023913;20.58;1.777286784
poulsard2;0;1;1;1;3;23.47693482;-20.73456686;23.88;1.770063157
poulsard2;0;1;1;1;4;21.25209508;-18.17484263;26.9;1.766146026
poulsard2;0;1;1;p;0;16.25145785;-14.08050174;27.88;0.208292829
poulsard2;0;1;1;F1;0;17.30513554;-11.12250185;25.65;0.0
poulsard2;0;1;1;F2;0;12.94754372;-13.00576856;24.39;0.0
poulsard2;0;1;1;F3;0;13.07005966;-16.1032982;25.32;0.0
poulsard2;0;1;1;F4;0;14.07610567;-17.65131997;26.95;0.0
poulsard2;0;1;1;F5;0;15.79283346;-17.37392908;28.59;0.0
poulsard2;0;1;1;1;5;20.91067651;-18.21766037;31.69;1.699865128
poulsard2;0;1;1;p;0;26.02390456;-26.18050527;30.63;0.183590632
poulsard2;0;1;1;F1;0;26.98801276;-23.86287817;28.72;0.0
poulsard2;0;1;1;F2;0;26.97264884;-26.86991391;24.53;0.0
poulsard2;0;1;1;F3;0;24.05806349;-32.97267494;24.98;0.0
poulsard2;0;1;1;F4;0;22.1771628;-26.98042891;27.25;0.0
poulsard2;0;1;1;F5;0;21.74148013;-25.32807282;32.59;0.0
poulsard2;0;1;1;1;6;19.82020962;-15.78162219;35.52;1.67858437
poulsard2;0;1;1;p;0;21.17480738;-17.81080058;41.01;0.194105591
poulsard2;0;1;1;F1;0;23.47917445;-16.65132122;38.25;0.0
poulsard2;0;1;1;F2;0;25.35775591;-17.27215267;36.02;0.0
poulsard2;0;1;1;F3;0;21.21924694;-21.08917291;36.05;0.0
poulsard2;0;1;1;F4;0;19.53463246;-21.62262773;36.56;0.0
poulsard2;0;1;1;F5;0;16.6572739;-21.02512652;39.55;0.0
poulsard2;0;1;1;1;7;22.20056789;-16.76949593;40.58;1.644858202
poulsard2;0;1;1;p;0;31.46173155;-19.98155878;40.77;0.211515627
poulsard2;0;1;1;F1;0;30.44507236;-15.36883679;41.19;0.0
poulsard2;0;1;1;F2;0;33.63751902;-15.34923227;36.33;0.0
poulsard2;0;1;1;F3;0;31.35766872;-21.50595076;33.29;0.0
poulsard2;0;1;1;F4;0;32.63704524;-23.64531883;34.31;0.0
poulsard2;0;1;1;F5;0;29.44966529;-23.71466598;40.47;0.0
poulsard2;0;1;1;1;8;20.25810385;-17.55437391;48.06;1.604068034
poulsard2;0;1;1;p;0;24.80724985;-25.46611649;48.69;0.215271869
poulsard2;0;1;1;F1;0;27.81288141;-22.01377252;47.56;0.0
poulsard2;0;1;1;F2;0;27.42590699;-25.63562989;43.35;0.0
poulsard2;0;1;1;F3;0;26.40371774;-26.23831483;42.35;0.0
poulsard2;0;1;1;F4;0;24.70217135;-29.46736111;43.04;0.0
poulsard2;0;1;1;F5;0;21.38448936;-27.50746668;46.42;0.0
poulsard2;0;1;1;1;9;22.55589006;-18.65921712;54.32;1.553516954
poulsard2;0;1;1;p;0;31.39435025;-21.64896987;54.85;0.207796865
poulsard2;0;1;1;F1;0;31.9625933;-18.44489437;56.06;0.0
poulsard2;0;1;1;F2;0;34.08461288;-18.12019006;51.24;0.0
poulsard2;0;1;1;F3;0;37.41920807;-20.18692055;48.45;0.0
poulsard2;0;1;1;F4;0;32.72908841;-26.62131077;48.28;0.0
poulsard2;0;1;1;F5;0;28.32312302;-26.54941509;55.02;0.0
poulsard2;0;1;1;1;10;19.99517823;-19.15726821;59.97;1.507981549
poulsard2;0;1;1;p;0;14.54577853;-16.36108457;63.39;0.194210769
poulsard2;0;1;1;F1;0;17.24980902;-13.71746601;60.88;0.0
poulsard2;0;1;1;F2;0;14.85139551;-12.65101742;58.79;0.0
poulsard2;0;1;1;F3;0;11.22088146;-15.45534759;59.9;0.0
poulsard2;0;1;1;F4;0;8.24763468;-21.25851083;63.29;0.0
poulsard2;0;1;1;F5;0;14.19790548;-21.1168163;65.36;0.0
poulsard2;0;1;1;1;11;20.73694828;-21.46598586;63.97;1.470727647
poulsard2;0;1;1;p;0;27.17275203;-28.22259965;63.15;0.222498618
poulsard2;0;1;1;F1;0;28.70216625;-24.34968187;62.53;0.0
poulsard2;0;1;1;F2;0;30.98532338;-25.2911666;58.5;0.0
poulsard2;0;1;1;F3;0;28.64132838;-29.35762543;55.02;0.0
poulsard2;0;1;1;F4;0;25.946996;-33.16223751;57.9;0.0
poulsard2;0;1;1;F5;0;24.4916984;-31.34837178;64.23;0.0
poulsard2;0;1;1;1;12;20.52564217;-19.86515803;69.85;1.440258883
poulsard2;0;1;1;p;0;21.54143309;-15.56810453;76.01;0.205044469
poulsard2;0;1;1;F1;0;18.21104338;-14.27291944;73.48;0.0
poulsard2;0;1;1;F2;0;20.18714424;-10.02882644;72.21;0.0
poulsard2;0;1;1;F3;0;24.61544291;-10.77392434;72.34;0.0
poulsard2;0;1;1;F4;0;27.47746562;-10.17482002;73.34;0.0
poulsard2;0;1;1;F5;0;25.39701174;-16.65097719;72.33;0.0
poulsard2;0;1;1;1;13;19.97446677;-21.42101975;73.98;1.39337659
poulsard2;0;1;1;p;0;27.31205478;-28.97837392;74.5;0.218876724
poulsard2;0;1;1;F1;0;23.68860136;-32.48359649;78.05;0.0
poulsard2;0;1;1;F2;0;28.3818734;-34.90245935;71.14;0.0
poulsard2;0;1;1;F3;0;30.46829968;-31.78096525;67.73;0.0
poulsard2;0;1;1;F4;0;32.10232903;-29.17195239;68.47;0.0
poulsard2;0;1;1;F5;0;28.20943462;-26.73589551;72.94;0.0
poulsard2;0;1;1;1;14;21.83423238;-18.3045198;81.95;1.381908535
poulsard2;0;1;1;p;0;31.10133331;-19.44330873;83.16;0.175249232
poulsard2;0;1;1;F1;0;32.88661252;-13.26660426;83.51;0.0
poulsard2;0;1;1;F2;0;37.42074094;-15.07042784;78.1;0.0
poulsard2;0;1;1;F3;0;35.96132681;-20.53846317;74.45;0.0
poulsard2;0;1;1;F4;0;32.29369594;-24.26128251;76.3;0.0
poulsard2;0;1;1;F5;0;27.93591454;-22.47166208;84.44;0.0
poulsard2;0;1;1;1;15;19.54808436;-16.38631041;87.82;1.34936594
poulsard2;0;1;1;p;0;12.03578987;-8.949279327;86.37;0.218379547
poulsard2;0;1;1;F1;0;8.88641371;-14.20748528;85.74;0.0
poulsard2;0;1;1;F2;0;8.81062145;-14.33180556;79.79;0.0
poulsard2;0;1;1;F3;0;11.00139139;-10.37946106;76.51;0.0
poulsard2;0;1;1;F4;0;12.90784555;-5.056874043;78.8;0.0
poulsard2;0;1;1;F5;0;16.3198829;-5.73259673;85.51;0.0
poulsard2;0;1;1;1;16;22.52629723;-15.01344912;94.46;1.337649814
poulsard2;0;1;1;p;0;28.6055478;-11.85515647;98.83;0.202666727
poulsard2;0;1;1;F1;0;24.27319118;-7.334903588;97.74;0.0
