Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
plantdec2;0;1;1;F2;0;-4.40654617;-30.76227199;115.31;0.0
plantdec2;0;1;1;F3;0;1.42197117;-34.14806372;107.25;0.0
plantdec2;0;1;1;F4;0;6.411280731;-42.52487039;111.95;0.0
plantdec2;0;1;1;F5;0;10.93897886;-39.31599993;119.09;0.0
plantdec2;0;1;1;1;20;11.78426414;-25.52366899;125.9;1.273580266
plantdec2;0;1;1;p;0;16.03503749;-31.84215978;127.53;0.189142235
plantdec2;0;1;1;F1;0;16.42306867;-34.11529238;120.31;0.0
plantdec2;0;1;1;F2;0;9.241161579;-35.601701;123.46;0.0
plantdec2;0;1;1;F3;0;7.567490158;-33.64547403;128.95;0.0
plantdec2;0;1;1;F4;0;8.963423489;-32.71575895;132.71;0.0
plantdec2;0;1;1;F5;0;15.83868251;-30.2267203;132.26;0.0
plantdec2;0;1;1;1;21;10.76078033;-24.76750704;133.17;1.239570307
plantdec2;0;1;1;p;0;6.309013187;-32.4695762;136.3;0.207753432
plantdec2;0;1;1;F1;0;0.91115596;-30.70027198;136.82;0.0
plantdec2;0;1;1;F2;0;-1.29125376;-35.02835371;132.06;0.0
plantdec2;0;1;1;F3;0;2.93649643;-35.33022835;126.33;0.0
plantdec2;0;1;1;F4;0;11.52247702;-34.81550774;131.46;0.0
plantdec2;0;1;1;F5;0;9.532725323;-33.96539706;136.02;0.0
plantdec2;0;1;1;1;22;12.46626178;-27.91335081;142.33;1.213715114
plantdec2;0;1;1;p;0;11.12446294;-36.20550227;141.73;0.214535015
plantdec2;0;1;1;F1;0;14.76904298;-42.07954997;143.42;0.0
plantdec2;0;1;1;F2;0;17.87066977;-42.24450828;137.67;0.0
plantdec2;0;1;1;F3;0;11.86625922;-40.68375397;132.3;0.0
plantdec2;0;1;1;F4;0;0.32691644;-37.65653277;137.97;0.0
plantdec2;0;1;1;F5;0;1.58129734;-34.59562955;146.15;0.0
plantdec2;0;1;1;1;23;13.67992978;-25.36697888;151.25;1.207662139
plantdec2;0;1;1;p;0;6.068177245;-28.20354783;150.93;0.191700109
plantdec2;0;1;1;F1;0;4.561020157;-23.65657328;153.3;0.0
plantdec2;0;1;1;F2;0;1.27968941;-24.45109739;148.26;0.0
plantdec2;0;1;1;F3;0;4.448779016;-26.13617041;142.28;0.0
plantdec2;0;1;1;F4;0;2.42199714;-33.56484158;143.58;0.0
plantdec2;0;1;1;F5;0;1.80220085;-35.01658279;150.71;0.0
plantdec2;0;1;1;1;24;15.00850562;-26.61489163;159.02;1.176102714
plantdec2;0;1;1;p;0;15.07860313;-36.13356204;160.15;0.191409738
plantdec2;0;1;1;F1;0;16.72718599;-40.26376476;163.05;0.0
plantdec2;0;1;1;F2;0;18.3620819;-41.44262666;156.48;0.0
plantdec2;0;1;1;F3;0;15.76035675;-42.29908813;151.69;0.0
plantdec2;0;1;1;F4;0;9.506514058;-40.39791702;154.67;0.0
plantdec2;0;1;1;F5;0;10.41771542;-36.48658578;163.63;0.0
plantdec2;0;1;1;1;25;15.03077811;-26.21551219;168.84;1.171031281
plantdec2;0;1;1;p;0;9.095481063;-30.95838568;169.62;0.222000507
plantdec2;0;1;1;F1;0;7.683256718;-28.66018586;174.69;0.0
plantdec2;0;1;1;F2;0;2.94949674;-28.41622582;173.78;0.0
plantdec2;0;1;1;F3;0;0.95792365;-31.98086278;167.79;0.0
plantdec2;0;1;1;F4;0;1.24574997;-34.90142026;167.18;0.0
plantdec2;0;1;1;F5;0;5.145764956;-36.33880785;173.73;0.0
plantdec2;0;1;1;1;26;16.00658354;-27.89845716;177.64;1.160600704
