time;Tac;hs;u;Rg;Tsoil;
2019-07-01 04:00;25.2;72.9;0.002;0;28.2;
2019-07-01 05:00;24.19;68.93;0;0;27.19;
2019-07-01 06:00;23.31;69.75;0;0;26.31;
2019-07-01 07:00;23.79;77.1;0;16.77222222;26.79;
2019-07-01 08:00;25.14;73.7;0.007;99.22222222;28.14;
2019-07-01 09:00;25.2;68.72;0.025;160.0833333;28.2;
2019-07-01 10:00;26.19;61.12;0.024;254.1666667;36.19;
2019-07-01 11:00;29.76;49.8;0.612;589.7222222;44.76;
2019-07-01 12:00;30.21;45.05;0.974;753.3333333;50.21;
2019-07-01 13:00;29.8;37.2;1.51;851.9444444;49.8;
2019-07-01 14:00;31.6;39.08;1.573;901.1111111;51.6;
2019-07-01 15:00;31.2;36.85;2.162;882.7777778;51.2;
2019-07-01 16:00;32.08;31.85;1.555;818.3333333;52.08;
2019-07-01 17:00;32.06;31.64;1.449;705.8333333;47.06;
2019-07-01 18:00;31.39;38.33;1.524;557.5;37.39;
2019-07-01 19:00;28.76;43.54;1.486;390;33.76;
2019-07-01 20:00;28.31;59.11;1.535;217.5;32.31;
2019-07-01 21:00;26.04;60.76;1.303;67.41666667;29.04;
2019-07-01 22:00;25.86;63.22;0.488;3.152777778;28.86;
2019-07-01 23:00;25.4;71.9;0.044;0;28.4;
2019-07-02 00:00;24.73;71.5;0.036;0;27.73;
2019-07-02 01:00;24.66;71.5;0.015;0;27.66;
2019-07-02 02:00;24.26;70.2;0;0;27.26;
2019-07-02 03:00;23.79;71;0.008;0;26.79;
2019-07-02 04:00;23.12;71.6;0.005;0;26.12;
2019-07-02 05:00;22.51;73.8;0;0;25.51;
2019-07-02 06:00;22.58;69.96;0.018;0;25.58;
2019-07-02 07:00;22.44;67.86;0.005;16.15555556;25.44;
2019-07-02 08:00;26.03;55.74;0;131.0277778;29.03;
2019-07-02 09:00;26.74;44.07;0.297;310.2777778;29.74;
2019-07-02 10:00;30.03;35.66;0.642;483.8888889;40.03;
2019-07-02 11:00;31.71;32;0.838;597.5;46.71;
2019-07-02 12:00;31.83;30.91;0.92;748.6111111;51.83;
2019-07-02 13:00;33.83;28.4;0.985;855.5555556;53.83;
2019-07-02 14:00;34.35;30.01;1.283;892.5;54.35;
2019-07-02 15:00;34.42;28.66;2.035;815.2777778;54.42;
2019-07-02 16:00;33.55;30.15;2.478;712.7777778;53.55;
2019-07-02 17:00;33.62;29.54;2.381;676.6666667;48.62;
2019-07-02 18:00;34.43;29;1.596;413.6111111;40.43;
2019-07-02 19:00;33.21;30.49;1.231;273.3333333;38.21;
2019-07-02 20:00;32.64;39.5;0.561;38.02777778;36.64;
2019-07-02 21:00;30.96;51.61;0.789;58.97222222;33.96;
2019-07-02 22:00;28.61;52.16;1.227;10.60277778;31.61;
2019-07-02 23:00;29.23;39.45;0.604;0;32.23;
2019-07-03 00:00;27.95;43.72;0.017;0;30.95;
2019-07-03 01:00;27.63;45.15;0.134;0;30.63;
2019-07-03 02:00;25.81;41.98;0.059;0;28.81;
2019-07-03 03:00;26.15;48.27;0.077;0;29.15;
2019-07-03 04:00;24.87;44.01;0.093;0;27.87;
2019-07-03 05:00;23.86;47.94;0.012;0;26.86;
2019-07-03 06:00;22.98;51.2;0;0;25.98;
2019-07-03 07:00;23.12;52.42;0.001;14.875;26.12;
2019-07-03 08:00;26.91;46.46;0.009;130.9444444;29.91;
2019-07-03 09:00;28.02;34.11;0.493;308.8888889;31.02;
2019-07-03 10:00;30.71;34.1;0.954;481.3888889;40.71;
2019-07-03 11:00;30.42;28.88;1.415;625.8333333;45.42;
2019-07-03 12:00;33.11;29.49;1.096;744.1666667;53.11;
2019-07-03 13:00;33.5;22.79;1.037;836.6666667;53.5;
2019-07-03 14:00;33.74;29;1.344;888.6111111;53.74;
2019-07-03 15:00;34.15;29.94;2.164;880.5555556;54.15;
2019-07-03 16:00;32.39;29;2.349;819.7222222;52.39;
2019-07-03 17:00;32.8;34.61;2.466;716.6666667;47.8;
2019-07-03 18:00;32.06;33.33;2.037;567.2222222;38.06;
2019-07-03 19:00;30.73;32.86;1.809;189.3333333;35.73;
2019-07-03 20:00;29.27;33.35;0.976;85.41666667;33.27;
2019-07-03 21:00;29.96;41.2;0.236;23.77777778;32.96;
2019-07-03 22:00;27.2;42.23;1.82;0;30.2;
2019-07-03 23:00;20.11;72.5;1.654;0;23.11;
2019-07-04 00:00;21.02;77.2;0.267;1.080555556;24.02;
2019-07-04 01:00;20.76;77.5;0.095;0;23.76;
2019-07-04 02:00;20.69;75.9;0.135;0.530555556;23.69;
2019-07-04 03:00;20.56;76.3;0.024;0;23.56;
2019-07-04 04:00;20.77;76.6;0;0;23.77;
2019-07-04 05:00;20.43;77.3;0;0;23.43;
2019-07-04 06:00;19.89;78.4;0.001;0;22.89;
2019-07-04 07:00;20.09;77.6;0;12.86944444;23.09;
2019-07-04 08:00;22.05;68.83;0;130.1388889;25.05;
2019-07-04 09:00;27.44;49.9;0.023;316.1111111;30.44;
2019-07-04 10:00;28.69;36.55;0.679;491.1111111;38.69;
2019-07-04 11:00;30.7;38.36;1.123;635.8333333;45.7;
2019-07-04 12:00;32.51;34.09;0.799;759.1666667;52.51;
2019-07-04 13:00;33.64;30.36;0.647;845.2777778;53.64;
2019-07-04 14:00;33.96;26.7;0.92;888.8888889;53.96;
2019-07-04 15:00;33.47;31.97;2.274;887.5;53.47;
2019-07-04 16:00;31.12;32.45;2.753;828.6111111;51.12;
2019-07-04 17:00;31.67;38.4;2.815;721.6666667;46.67;
2019-07-04 18:00;30.79;41.11;2.349;573.8888889;36.79;
2019-07-04 19:00;29.51;37.93;2.091;402.7777778;34.51;
2019-07-04 20:00;29.93;35.31;1.636;222.7777778;33.93;
2019-07-04 21:00;28.25;40.25;0.566;66.77777778;31.25;
2019-07-04 22:00;26.86;46.63;0.011;1.388888889;29.86;
2019-07-04 23:00;25.86;50.3;0;0;28.86;
2019-07-05 00:00;24.66;55.18;0;0;27.66;
2019-07-05 01:00;24.6;66.09;0;0;27.6;
2019-07-05 02:00;23.32;67.39;0;0;26.32;
2019-07-05 03:00;22.44;70.6;0;0;25.44;
2019-07-05 04:00;22.38;70.8;0;0;25.38;
2019-07-05 05:00;21.57;75.3;0;0;24.57;
2019-07-05 06:00;21.1;76.5;0;0;24.1;
2019-07-05 07:00;21.03;76.2;0.001;14.9;24.03;
2019-07-05 08:00;23.67;70.5;0;127.2777778;26.67;
2019-07-05 09:00;26.15;66.28;0.219;293.3333333;29.15;
2019-07-05 10:00;28.02;60.98;0.649;486.6666667;38.02;
2019-07-05 11:00;27.8;53.18;0.963;573.8888889;42.8;
2019-07-05 12:00;30.15;52.83;0.925;756.3888889;50.15;
2019-07-05 13:00;30.61;38.35;1.244;848.3333333;50.61;
2019-07-05 14:00;32.01;33.81;1.784;901.6666667;52.01;
2019-07-05 15:00;32.82;20.35;1.618;891.1111111;52.82;
2019-07-05 16:00;32.54;28.93;2.045;830.8333333;52.54;
2019-07-05 17:00;31.53;38.74;2.486;727.2222222;46.53;
2019-07-05 18:00;31.13;40.16;2.075;581.6666667;37.13;
2019-07-05 19:00;30.45;42.53;1.825;413.0555556;35.45;
2019-07-05 20:00;28.45;38.15;1.595;223.8888889;32.45;
2019-07-05 21:00;27.79;47.43;0.847;67.5;30.79;
2019-07-05 22:00;26.67;54.96;0.22;2.094444444;29.67;
2019-07-05 23:00;24.93;55.25;0.006;0;27.93;
2019-07-06 00:00;23.52;60.61;0;0;26.52;
2019-07-06 01:00;22.99;64.61;0;0;25.99;
2019-07-06 02:00;22.45;61.7;0;0;25.45;
2019-07-06 03:00;21.57;68.48;0;0;24.57;
2019-07-06 04:00;21.24;63.47;0;0;24.24;
2019-07-06 05:00;20.9;69.09;0.003;0;23.9;
2019-07-06 06:00;20.42;70.5;0.001;0;23.42;
2019-07-06 07:00;21.03;73.1;0;14.94444444;24.03;
2019-07-06 08:00;22.93;62.86;0.011;120.0277778;25.93;
2019-07-06 09:00;26.69;57.41;0.014;295.2777778;29.69;
2019-07-06 10:00;27.74;62.06;0.513;405.8333333;37.74;
2019-07-06 11:00;28.54;49.8;0.916;566.9444444;43.54;
2019-07-06 12:00;29.61;47.29;0.647;641.3888889;49.61;
2019-07-06 13:00;30.54;43.69;0.947;847.5;50.54;
2019-07-06 14:00;30.32;49.43;1.658;882.7777778;50.32;
2019-07-06 15:00;28.97;54.09;2.64;879.7222222;48.97;
2019-07-06 16:00;28.57;56.4;2.768;820;48.57;
2019-07-06 17:00;29.18;59.85;2.241;712.2222222;44.18;
2019-07-06 18:00;28.23;55.11;1.803;566.6666667;34.23;
2019-07-06 19:00;27.9;56;1.385;395.5555556;32.9;
2019-07-06 20:00;27.3;60.94;1.326;218.8888889;31.3;
2019-07-06 21:00;26.31;64.62;0.874;65.22222222;29.31;
2019-07-06 22:00;25.18;69.45;0.052;3.683333333;28.18;
2019-07-06 23:00;24.79;70.4;0.008;0;27.79;
2019-07-07 00:00;24.66;71.1;0;0;27.66;
2019-07-07 01:00;24.73;72.1;0;0;27.73;
2019-07-07 02:00;24.73;72.5;0;0;27.73;
2019-07-07 03:00;24.26;74.6;0.008;0;27.26;
2019-07-07 04:00;24.18;72.5;0.006;0;27.18;
2019-07-07 05:00;24.12;75.2;0.006;0;27.12;
2019-07-07 06:00;23.79;73.3;0.068;0;26.79;
2019-07-07 07:00;24.19;72.4;0.097;6.133333333;27.19;
2019-07-07 08:00;25;60.26;0.336;122.1388889;28;
2019-07-07 09:00;26.53;51.98;0.462;310.5555556;29.53;
2019-07-07 10:00;29.76;48.04;0.436;485.8333333;39.76;
2019-07-07 11:00;30.75;34.84;0.403;633.3333333;45.75;
2019-07-07 12:00;32.16;29.42;0.494;749.4444444;52.16;
2019-07-07 13:00;32.21;42.39;1.14;844.4444444;52.21;
2019-07-07 14:00;33.22;39.42;1.748;860.2777778;53.22;
2019-07-07 15:00;34.76;34.13;1.506;879.4444444;54.76;
2019-07-07 16:00;36.51;23.52;1.39;816.1111111;56.51;
2019-07-07 17:00;37.1;20.41;1.464;712.2222222;52.1;
2019-07-07 18:00;36.89;21.89;1.416;567.5;42.89;
2019-07-07 19:00;36.29;27.17;1.2;399.1666667;41.29;
2019-07-07 20:00;34.69;26.63;0.525;222.7777778;38.69;
2019-07-07 21:00;32.81;31.17;0.44;92.33333333;35.81;
2019-07-07 22:00;31.15;37.13;0.44;4.383333333;34.15;
2019-07-07 23:00;29.29;40.73;0.09;0;32.29;
2019-07-08 00:00;28.76;38.51;0.023;0;31.76;
2019-07-08 01:00;26.61;36.89;0.001;0;29.61;
2019-07-08 02:00;27.56;43.32;0;0;30.56;
2019-07-08 03:00;26.68;46.78;0;0;29.68;
2019-07-08 04:00;24.79;46.45;0.001;0;27.79;
2019-07-08 05:00;24.26;47.06;0;0;27.26;
2019-07-08 06:00;24.87;52.48;0.005;0;27.87;
2019-07-08 07:00;24.19;48.28;0;14.3;27.19;
2019-07-08 08:00;25.28;46.11;0.001;90.22222222;28.28;
2019-07-08 09:00;26.34;41.16;0.043;133.8055556;29.34;
2019-07-08 10:00;31.33;31.06;0.354;425.8333333;41.33;
2019-07-08 11:00;32.72;28.55;0.706;622.2222222;47.72;
2019-07-08 12:00;34.12;23.13;0.502;706.6666667;54.12;
2019-07-08 13:00;34.84;23.32;0.639;732.5;54.84;
2019-07-08 14:00;32.12;29.54;1.524;747.2222222;52.12;
2019-07-08 15:00;34.57;27.04;1.901;674.4444444;54.57;
2019-07-08 16:00;33.07;28.12;2.094;595;53.07;
2019-07-08 17:00;31.13;28.4;2.18;301.6666667;46.13;
2019-07-08 18:00;31.76;29.35;1.311;187.0833333;37.76;
2019-07-08 19:00;32.37;31.59;1.42;295.8333333;37.37;
2019-07-08 20:00;30.14;42.48;1.1;98.08333333;34.14;
2019-07-08 21:00;28.27;40.59;0.78;58.36111111;31.27;
2019-07-08 22:00;28.15;48.73;0.03;0.969444444;31.15;
2019-07-08 23:00;26.34;47.25;0.008;0;29.34;
2019-07-09 00:00;25.47;47.53;0.005;0;28.47;
2019-07-09 01:00;25.41;54.24;0.002;0;28.41;
2019-07-09 02:00;24.26;49.77;0.005;0;27.26;
2019-07-09 03:00;25.28;53.56;0.041;0;28.28;
2019-07-09 04:00;24.33;56.27;0.022;0;27.33;
2019-07-09 05:00;24.33;55.53;0.013;0;27.33;
2019-07-09 06:00;22.98;51.46;0;0;25.98;
2019-07-09 07:00;23.04;51.87;0.028;19.47222222;26.04;
2019-07-09 08:00;24.87;52.55;0.151;89.58333333;27.87;
2019-07-09 09:00;21.62;69.48;0.168;38.52777778;24.62;
2019-07-09 10:00;21.7;68.4;0.237;46.94444444;31.7;
2019-07-09 11:00;22.66;66.86;0.271;157.75;37.66;
2019-07-09 12:00;26.22;53.09;0.361;555;46.22;
2019-07-09 13:00;22.14;69.79;0.293;105.4722222;42.14;
2019-07-09 14:00;22.98;65.96;0.024;269.4444444;42.98;
2019-07-09 15:00;23.71;61.48;0.01;193.6944444;43.71;
2019-07-09 16:00;23.24;73.2;0.001;119.4722222;43.24;
2019-07-09 17:00;22.91;67.99;0.001;287.2222222;37.91;
2019-07-09 18:00;23.31;64.06;0.028;123.8611111;29.31;
2019-07-09 19:00;23.44;66.69;0.002;115.9444444;28.44;
2019-07-09 20:00;23.3;62.42;0.132;40.05555556;27.3;
2019-07-09 21:00;22.7;66.09;0.464;31.69444444;25.7;
2019-07-09 22:00;22.37;60.88;0.414;2.183333333;25.37;
2019-07-09 23:00;22.51;61.22;0.874;0;25.51;
2019-07-10 00:00;22.51;60.28;0.575;0;25.51;
2019-07-10 01:00;22.44;60.28;0.706;0;25.44;
2019-07-10 02:00;21.7;61.02;0.069;0;24.7;
2019-07-10 03:00;21.23;61.23;0.089;0;24.23;
2019-07-10 04:00;20.96;66.18;0.021;0;23.96;
2019-07-10 05:00;20.29;58.39;0.084;0;23.29;
2019-07-10 06:00;20.09;52.17;0.338;0;23.09;
2019-07-10 07:00;20.03;46.82;0.537;9.669444444;23.03;
2019-07-10 08:00;21.99;44.38;1.108;140.5833333;24.99;
2019-07-10 09:00;24.34;35.55;1.289;347.5;27.34;
2019-07-10 10:00;26.41;28.57;1.72;525.8333333;36.41;
2019-07-10 11:00;27.95;24.37;1.559;678.3333333;42.95;
2019-07-10 12:00;30.3;21.45;1.425;804.7222222;50.3;
2019-07-10 13:00;30.88;20.83;1.022;889.1666667;50.88;
2019-07-10 14:00;32.36;16.57;1.28;932.5;52.36;
2019-07-10 15:00;33.5;15.82;1.32;916.1111111;53.5;
2019-07-10 16:00;34.42;16.49;1.303;851.3888889;54.42;
2019-07-10 17:00;33.2;18.59;1.681;738.8888889;48.2;
2019-07-10 18:00;33.47;19.13;1.824;589.1666667;39.47;
2019-07-10 19:00;34.75;13.38;0.734;415.2777778;39.75;
2019-07-10 20:00;33.89;13.79;1.129;240.2777778;37.89;
2019-07-10 21:00;31.21;17.24;0.869;72.11111111;34.21;
2019-07-10 22:00;28.94;21.99;0.408;0;31.94;
2019-07-10 23:00;26.34;27.89;0.031;0;29.34;
2019-07-11 00:00;25.14;31.08;0.024;0;28.14;
2019-07-11 01:00;23.05;39.15;0.002;0;26.05;
2019-07-11 02:00;22.05;45.79;0;0;25.05;
2019-07-11 03:00;20.16;45.39;0;0;23.16;
2019-07-11 04:00;19.02;50.96;0;0;22.02;
2019-07-11 05:00;18.75;50.89;0.078;0;21.75;
2019-07-11 06:00;19.16;56.65;0.016;0;22.16;
2019-07-11 07:00;18.34;53.67;0.002;12.54166667;21.34;
2019-07-11 08:00;23.09;44.25;0.012;129.3888889;26.09;
2019-07-11 09:00;25.08;37.52;0.018;281.9444444;28.08;
2019-07-11 10:00;27.35;32.36;0.079;465.2777778;37.35;
2019-07-11 11:00;29.29;24.09;0.635;640.5555556;44.29;
2019-07-11 12:00;30.56;23.61;0.577;792.2222222;50.56;
2019-07-11 13:00;31.29;25.3;1.212;884.7222222;51.29;
2019-07-11 14:00;31.41;25.36;2.289;921.1111111;51.41;
2019-07-11 15:00;30.72;22.65;2.328;903.0555556;50.72;
2019-07-11 16:00;31.95;27.93;2.273;707.2222222;51.95;
2019-07-11 17:00;31.26;35.16;2.731;757.5;46.26;
2019-07-11 18:00;31.47;36.31;2.702;595.8333333;37.47;
2019-07-11 19:00;33.77;24;2.172;417.2222222;38.77;
2019-07-11 20:00;33.23;25.56;2.237;240.5555556;37.23;
2019-07-11 21:00;30.88;35.3;1.216;72;33.88;
2019-07-11 22:00;28.68;26.39;0.348;0.286111111;31.68;
2019-07-11 23:00;27.07;29.24;0.339;0;30.07;
2019-07-12 00:00;24.93;36.76;0.008;0;27.93;
2019-07-12 01:00;23.79;41.11;0;0;26.79;
2019-07-12 02:00;22.25;48.84;0;0;25.25;
2019-07-12 03:00;22.66;47.69;0;0;25.66;
2019-07-12 04:00;23;47.08;0.12;0;26;
2019-07-12 05:00;23.74;44.37;0.246;0;26.74;
2019-07-12 06:00;23.39;39.89;0.408;0;26.39;
2019-07-12 07:00;24.2;45.78;0.043;6.686111111;27.2;
2019-07-12 08:00;25.14;44.42;0.406;60.33333333;28.14;
2019-07-12 09:00;27.83;36.49;1.494;286.3888889;30.83;
2019-07-12 10:00;29.97;30.99;1.881;508.6111111;39.97;
2019-07-12 11:00;29.54;31.73;1.556;384.4444444;44.54;
2019-07-12 12:00;31.64;25.37;1.727;692.7777778;51.64;
2019-07-12 13:00;33.31;21.71;1.842;888.3333333;53.31;
2019-07-12 14:00;33.83;22.58;2.236;918.0555556;53.83;
2019-07-12 15:00;34.96;22.51;2.225;898.8888889;54.96;
2019-07-12 16:00;34.96;22.58;2.661;838.6111111;54.96;
2019-07-12 17:00;35.16;21.9;2.936;733.0555556;50.16;
2019-07-12 18:00;34.75;22.44;2.61;588.0555556;40.75;
2019-07-12 19:00;33.81;25.48;2.733;419.4444444;38.81;
2019-07-12 20:00;33.16;27.59;2.972;238.3333333;37.16;
2019-07-12 21:00;31.22;29.89;2.758;73.33333333;34.22;
2019-07-12 22:00;29.89;31.66;1.863;1.166666667;32.89;
2019-07-12 23:00;29.03;34.31;1.615;0;32.03;
2019-07-13 00:00;28.02;36.95;1.049;0;31.02;
2019-07-13 01:00;26.81;40.21;0.864;0;29.81;
2019-07-13 02:00;26.15;45.09;0.95;0;29.15;
2019-07-13 03:00;25.34;47.73;0.701;0;28.34;
2019-07-13 04:00;23.72;46.66;0.666;0;26.72;
2019-07-13 05:00;22.98;47.47;0.47;0;25.98;
2019-07-13 06:00;21.9;51.74;0.245;0;24.9;
2019-07-13 07:00;22.18;51.54;0.359;8.608333333;25.18;
2019-07-13 08:00;24.27;43.21;0.535;127.5833333;27.27;
2019-07-13 09:00;27.76;36.15;0.452;328.0555556;30.76;
2019-07-13 10:00;29.29;30.25;0.655;504.4444444;39.29;
2019-07-13 11:00;29.96;27.47;1.153;661.1111111;44.96;
2019-07-13 12:00;30.62;24.35;1.61;796.3888889;50.62;
2019-07-13 13:00;32.64;20.97;1.673;886.1111111;52.64;
2019-07-13 14:00;33.16;19.54;1.157;918.0555556;53.16;
2019-07-13 15:00;33.96;17.24;1.214;905.8333333;53.96;
2019-07-13 16:00;35.16;15.01;1.154;840;55.16;
2019-07-13 17:00;35.5;14.46;1.205;732.5;50.5;
2019-07-13 18:00;32.86;23.39;1.908;589.4444444;38.86;
2019-07-13 19:00;32.2;26.3;1.85;415.8333333;37.2;
2019-07-13 20:00;32.75;19.88;1.239;228.3333333;36.75;
2019-07-13 21:00;30.81;20.49;1.18;68.94444444;33.81;
2019-07-13 22:00;28.82;21.65;0.629;0.858333333;31.82;
2019-07-13 23:00;27.48;25.45;0.555;0;30.48;
2019-07-14 00:00;26.08;27.89;0.223;0;29.08;
2019-07-14 01:00;25.34;30.06;0.422;0;28.34;
2019-07-14 02:00;24.33;31.83;0.272;0;27.33;
2019-07-14 03:00;23.87;32.85;0.244;0;26.87;
2019-07-14 04:00;22.51;36.17;0.1;0;25.51;
2019-07-14 05:00;22.73;34.28;0.068;0;25.73;
2019-07-14 06:00;21.57;35.77;0.026;0;24.57;
2019-07-14 07:00;22.26;36.45;0.186;13.33333333;25.26;
2019-07-14 08:00;24.56;32.31;0.102;129.0555556;27.56;
2019-07-14 09:00;26.42;26.68;0.894;328.8888889;29.42;
2019-07-14 10:00;27.89;24.64;1.237;495.8333333;37.89;
2019-07-14 11:00;28.82;21.99;1.295;658.0555556;43.82;
2019-07-14 12:00;30.1;19.08;1.419;786.1111111;50.1;
2019-07-14 13:00;31.15;18.13;1.736;882.2222222;51.15;
2019-07-14 14:00;32.09;16.03;1.255;919.7222222;52.09;
2019-07-14 15:00;32.89;15.55;1.273;905.8333333;52.89;
2019-07-14 16:00;34.56;14.87;1.148;835.2777778;54.56;
2019-07-14 17:00;32.73;19.06;1.908;730.2777778;47.73;
2019-07-14 18:00;32.26;18.25;2.032;582.7777778;38.26;
2019-07-14 19:00;31.67;18.59;1.977;410.2777778;36.67;
2019-07-14 20:00;30.33;20.83;1.494;192.6111111;34.33;
2019-07-14 21:00;29.07;23.41;0.223;56.58333333;32.07;
2019-07-14 22:00;28.89;22.94;0.738;0.661111111;31.89;
2019-07-14 23:00;26.81;26.4;0.425;0;29.81;
2019-07-15 00:00;25.74;28.91;0.22;0;28.74;
2019-07-15 01:00;25.48;29.93;0.876;0;28.48;
2019-07-15 02:00;24.26;33.11;0.389;0;27.26;
2019-07-15 03:00;23.12;36.5;0.252;0;26.12;
2019-07-15 04:00;21.78;40.91;0.104;0;24.78;
2019-07-15 05:00;22.19;37.26;0.636;0;25.19;
2019-07-15 06:00;21.17;38.82;1.227;0;24.17;
2019-07-15 07:00;21.31;36.45;0.827;8.233333333;24.31;
2019-07-15 08:00;22.39;34.14;1.627;123.2777778;25.39;
2019-07-15 09:00;24.26;29.93;1.661;331.3888889;27.26;
2019-07-15 10:00;25.73;24.64;1.817;516.6666667;35.73;
2019-07-15 11:00;26.94;22.06;1.554;670.2777778;41.94;
2019-07-15 12:00;28.75;21.25;1.233;793.8888889;48.75;
2019-07-15 13:00;29;22.73;1.72;879.7222222;49;
2019-07-15 14:00;29.94;22.25;2.146;923.0555556;49.94;
2019-07-15 15:00;31.08;20.29;1.584;883.6111111;51.08;
2019-07-15 16:00;30.94;20.02;1.43;632.5;50.94;
2019-07-15 17:00;31.94;19.14;1.572;735.8333333;46.94;
2019-07-15 18:00;29.84;21.23;1.597;453.6111111;35.84;
2019-07-15 19:00;29.06;22.86;1.172;130.7222222;34.06;
2019-07-15 20:00;29.82;22.26;1.114;210;33.82;
2019-07-15 21:00;27.19;21.99;1.025;66.75;30.19;
2019-07-15 22:00;26.4;28.83;0.227;0.241666667;29.4;
2019-07-15 23:00;25.33;30.2;0.091;0;28.33;
2019-07-16 00:00;23.72;33.93;0;0;26.72;
2019-07-16 01:00;23.47;33.8;0;0;26.47;
2019-07-16 02:00;22.32;36.71;0.068;0;25.32;
2019-07-16 03:00;21.37;33.67;0.319;0;24.37;
2019-07-16 04:00;21.78;38.75;0.61;0;24.78;
2019-07-16 05:00;21.17;40.44;0.124;0;24.17;
2019-07-16 06:00;19.55;38.48;0.162;0;22.55;
2019-07-16 07:00;20.57;43.09;0.161;8.388888889;23.57;
2019-07-16 08:00;22.4;39.7;0.637;122.8055556;25.4;
2019-07-16 09:00;25.01;33.79;0.85;329.7222222;28.01;
2019-07-16 10:00;27.75;26.33;0.465;504.4444444;37.75;
2019-07-16 11:00;29.02;24.56;1.033;664.1666667;44.02;
2019-07-16 12:00;30.23;22.87;1.159;792.2222222;50.23;
2019-07-16 13:00;30.88;22.25;1.158;878.0555556;50.88;
2019-07-16 14:00;30.53;26.24;1.882;921.6666667;50.53;
2019-07-16 15:00;30.87;21.98;2.131;915;50.87;
2019-07-16 16:00;30.59;25.9;2.323;849.4444444;50.59;
2019-07-16 17:00;30.39;24.21;2.426;707.7777778;45.39;
2019-07-16 18:00;28.78;27.66;2.109;340.2777778;34.78;
2019-07-16 19:00;29.47;26.99;1.873;280.5555556;34.47;
2019-07-16 20:00;28.05;33.21;1.988;231.3888889;32.05;
2019-07-16 21:00;25.97;38.5;1.336;63.77777778;28.97;
2019-07-16 22:00;24.04;34.39;0.23;0.352777778;27.04;
2019-07-16 23:00;23.92;45.98;0.099;0;26.92;
2019-07-17 00:00;22.17;44.16;0.02;0;25.17;
2019-07-17 01:00;22.11;47.75;0;0;25.11;
2019-07-17 02:00;20.83;44.84;0;0;23.83;
2019-07-17 03:00;21.11;52.85;0;0;24.11;
2019-07-17 04:00;19.97;58;0;0;22.97;
2019-07-17 05:00;18.82;55.02;0;0;21.82;
2019-07-17 06:00;17.94;60.99;0;0;20.94;
2019-07-17 07:00;18.55;60.99;0;15.65555556;21.55;
2019-07-17 08:00;20.65;46.55;0.008;93.52777778;23.65;
2019-07-17 09:00;25.01;41.92;0.052;298.3333333;28.01;
2019-07-17 10:00;27.82;34.05;0.124;451.6666667;37.82;
2019-07-17 11:00;30.23;23.48;0.195;607.7777778;45.23;
2019-07-17 12:00;32.03;19.21;0.747;750.2777778;52.03;
2019-07-17 13:00;31.81;22.25;1.645;853.8888889;51.81;
2019-07-17 14:00;32.08;22.52;2.336;911.6666667;52.08;
2019-07-17 15:00;31.87;22.92;2.631;896.9444444;51.87;
2019-07-17 16:00;31.74;27.65;3.176;833.6111111;51.74;
2019-07-17 17:00;31.94;29.21;2.864;711.1111111;46.94;
2019-07-17 18:00;31.53;33.33;1.917;432.7777778;37.53;
2019-07-17 19:00;33.43;14.47;1.989;383.6111111;38.43;
2019-07-17 20:00;31.81;14.6;1.943;230.8333333;35.81;
2019-07-17 21:00;31.15;21.85;1.984;57.80555556;34.15;
2019-07-17 22:00;30.03;21.79;1.635;0.661111111;33.03;
2019-07-17 23:00;29.03;24.5;1.406;0;32.03;
2019-07-18 00:00;27.95;25.38;1.032;0;30.95;
2019-07-18 01:00;28.1;25.45;1.699;0;31.1;
2019-07-18 02:00;27.22;27.82;1.745;0;30.22;
2019-07-18 03:00;26.48;30.8;1.765;0;29.48;
2019-07-18 04:00;25.74;32.84;1.163;0;28.74;
2019-07-18 05:00;24.87;34.2;0.511;0;27.87;
2019-07-18 06:00;24.8;36.84;0.764;0;27.8;
2019-07-18 07:00;24.19;40.16;1.411;11.1;27.19;
2019-07-18 08:00;24.74;40.63;1.821;108.3333333;27.74;
2019-07-18 09:00;25.94;37.51;2.273;275.2777778;28.94;
2019-07-18 10:00;26.6;28.77;2.448;479.1666667;36.6;
2019-07-18 11:00;28.55;28.69;2.895;643.0555556;43.55;
2019-07-18 12:00;29.49;26.52;2.918;756.1111111;49.49;
2019-07-18 13:00;30.48;23.47;2.562;793.8888889;50.48;
2019-07-18 14:00;30.47;24.21;2.616;741.9444444;50.47;
2019-07-18 15:00;31.55;20.49;2.358;849.4444444;51.55;
2019-07-18 16:00;32.08;19.07;2.018;826.3888889;52.08;
2019-07-18 17:00;32.82;16.5;2.625;745.2777778;47.82;
2019-07-18 18:00;32.28;15.75;2.693;576.9444444;38.28;
2019-07-18 19:00;30.79;18.73;2.731;398.3333333;35.79;
2019-07-18 20:00;30.27;20.49;2.482;234.1666667;34.27;
2019-07-18 21:00;28.2;23.21;2.037;71.30555556;31.2;
2019-07-18 22:00;26.8;27.95;1.694;0.241666667;29.8;
2019-07-18 23:00;25.94;30.26;1.461;0;28.94;
2019-07-19 00:00;25.27;31.35;1.155;0;28.27;
2019-07-19 01:00;24.8;33.05;1.203;0;27.8;
2019-07-19 02:00;24.13;34.54;0.719;0;27.13;
2019-07-19 03:00;23.46;37.66;0.828;0;26.46;
2019-07-19 04:00;21.9;35.15;0.359;0;24.9;
2019-07-19 05:00;22.59;41.39;0.05;0;25.59;
